name,sex,classif1,time,obs_value
Canada,SEX_T,AGE_YTHADULT_YGE15,2003,7.5738
Canada,SEX_T,AGE_YTHADULT_Y15-64,2003,7.6443
Canada,SEX_T,AGE_YTHADULT_Y15-24,2003,13.6323
Canada,SEX_T,AGE_YTHADULT_YGE25,2003,6.3608
Canada,SEX_M,AGE_YTHADULT_YGE15,2003,7.9359
Canada,SEX_M,AGE_YTHADULT_Y15-64,2003,8.0318
Canada,SEX_M,AGE_YTHADULT_Y15-24,2003,15.3446
Canada,SEX_M,AGE_YTHADULT_YGE25,2003,6.5108
Canada,SEX_F,AGE_YTHADULT_YGE15,2003,7.1577
Canada,SEX_F,AGE_YTHADULT_Y15-64,2003,7.2036
Canada,SEX_F,AGE_YTHADULT_Y15-24,2003,11.7988
Canada,SEX_F,AGE_YTHADULT_YGE25,2003,6.1859
Canada,SEX_T,AGE_YTHADULT_YGE15,2004,7.1853
Canada,SEX_T,AGE_YTHADULT_Y15-64,2004,7.2546
Canada,SEX_T,AGE_YTHADULT_Y15-24,2004,13.4513
Canada,SEX_T,AGE_YTHADULT_YGE25,2004,5.9433
Canada,SEX_M,AGE_YTHADULT_YGE15,2004,7.4759
Canada,SEX_M,AGE_YTHADULT_Y15-64,2004,7.5723
Canada,SEX_M,AGE_YTHADULT_Y15-24,2004,14.9685
Canada,SEX_M,AGE_YTHADULT_YGE25,2004,6.0461
Canada,SEX_F,AGE_YTHADULT_YGE15,2004,6.8529
Canada,SEX_F,AGE_YTHADULT_Y15-64,2004,6.895
Canada,SEX_F,AGE_YTHADULT_Y15-24,2004,11.8289
Canada,SEX_F,AGE_YTHADULT_YGE25,2004,5.8241
Canada,SEX_T,AGE_YTHADULT_YGE15,2005,6.7581
Canada,SEX_T,AGE_YTHADULT_Y15-64,2005,6.821000000000001
Canada,SEX_T,AGE_YTHADULT_Y15-24,2005,12.3985
Canada,SEX_T,AGE_YTHADULT_YGE25,2005,5.6537
Canada,SEX_M,AGE_YTHADULT_YGE15,2005,7.0147
Canada,SEX_M,AGE_YTHADULT_Y15-64,2005,7.1035
Canada,SEX_M,AGE_YTHADULT_Y15-24,2005,14.1103
Canada,SEX_M,AGE_YTHADULT_YGE25,2005,5.6907
Canada,SEX_F,AGE_YTHADULT_YGE15,2005,6.4647
Canada,SEX_F,AGE_YTHADULT_Y15-64,2005,6.501
Canada,SEX_F,AGE_YTHADULT_Y15-24,2005,10.5997
Canada,SEX_F,AGE_YTHADULT_YGE25,2005,5.6107
Canada,SEX_T,AGE_YTHADULT_YGE15,2006,6.3203
Canada,SEX_T,AGE_YTHADULT_Y15-64,2006,6.3572
Canada,SEX_T,AGE_YTHADULT_Y15-24,2006,11.6585
Canada,SEX_T,AGE_YTHADULT_YGE25,2006,5.2692
Canada,SEX_M,AGE_YTHADULT_YGE15,2006,6.5215
Canada,SEX_M,AGE_YTHADULT_Y15-64,2006,6.5673
Canada,SEX_M,AGE_YTHADULT_Y15-24,2006,12.8496
Canada,SEX_M,AGE_YTHADULT_YGE25,2006,5.331
Canada,SEX_F,AGE_YTHADULT_YGE15,2006,6.0925
Canada,SEX_F,AGE_YTHADULT_Y15-64,2006,6.1216
Canada,SEX_F,AGE_YTHADULT_Y15-24,2006,10.4133
Canada,SEX_F,AGE_YTHADULT_YGE25,2006,5.1982
Canada,SEX_T,AGE_YTHADULT_YGE15,2007,6.0361
Canada,SEX_T,AGE_YTHADULT_Y15-64,2007,6.0883
Canada,SEX_T,AGE_YTHADULT_Y15-24,2007,11.1899
Canada,SEX_T,AGE_YTHADULT_YGE25,2007,5.0228
Canada,SEX_M,AGE_YTHADULT_YGE15,2007,6.3802
Canada,SEX_M,AGE_YTHADULT_Y15-64,2007,6.4509
Canada,SEX_M,AGE_YTHADULT_Y15-24,2007,12.2658
Canada,SEX_M,AGE_YTHADULT_YGE25,2007,5.2645
Canada,SEX_F,AGE_YTHADULT_YGE15,2007,5.6495
Canada,SEX_F,AGE_YTHADULT_Y15-64,2007,5.685
Canada,SEX_F,AGE_YTHADULT_Y15-24,2007,10.0561
Canada,SEX_F,AGE_YTHADULT_YGE25,2007,4.7478
Canada,SEX_T,AGE_YTHADULT_YGE15,2008,6.1371
Canada,SEX_T,AGE_YTHADULT_Y15-64,2008,6.2172
Canada,SEX_T,AGE_YTHADULT_Y15-24,2008,11.6105
Canada,SEX_T,AGE_YTHADULT_YGE25,2008,5.0662
Canada,SEX_M,AGE_YTHADULT_YGE15,2008,6.5686
Canada,SEX_M,AGE_YTHADULT_Y15-64,2008,6.6783
Canada,SEX_M,AGE_YTHADULT_Y15-24,2008,13.0323
Canada,SEX_M,AGE_YTHADULT_YGE25,2008,5.3528
Canada,SEX_F,AGE_YTHADULT_YGE15,2008,5.6515
Canada,SEX_F,AGE_YTHADULT_Y15-64,2008,5.7033
Canada,SEX_F,AGE_YTHADULT_Y15-24,2008,10.1171
Canada,SEX_F,AGE_YTHADULT_YGE25,2008,4.7393
Canada,SEX_T,AGE_YTHADULT_YGE15,2009,8.344
Canada,SEX_T,AGE_YTHADULT_Y15-64,2009,8.4448
Canada,SEX_T,AGE_YTHADULT_Y15-24,2009,15.3526
Canada,SEX_T,AGE_YTHADULT_YGE25,2009,7.025
Canada,SEX_M,AGE_YTHADULT_YGE15,2009,9.5385
Canada,SEX_M,AGE_YTHADULT_Y15-64,2009,9.6895
Canada,SEX_M,AGE_YTHADULT_Y15-24,2009,18.3483
Canada,SEX_M,AGE_YTHADULT_YGE25,2009,7.9508
Canada,SEX_F,AGE_YTHADULT_YGE15,2009,7.0123
Canada,SEX_F,AGE_YTHADULT_Y15-64,2009,7.0745
Canada,SEX_F,AGE_YTHADULT_Y15-24,2009,12.2568
Canada,SEX_F,AGE_YTHADULT_YGE25,2009,5.9779
Canada,SEX_T,AGE_YTHADULT_YGE15,2010,8.0555
Canada,SEX_T,AGE_YTHADULT_Y15-64,2010,8.1478
Canada,SEX_T,AGE_YTHADULT_Y15-24,2010,14.9122
Canada,SEX_T,AGE_YTHADULT_YGE25,2010,6.7947
Canada,SEX_M,AGE_YTHADULT_YGE15,2010,8.7931
Canada,SEX_M,AGE_YTHADULT_Y15-64,2010,8.9237
Canada,SEX_M,AGE_YTHADULT_Y15-24,2010,17.2702
Canada,SEX_M,AGE_YTHADULT_YGE25,2010,7.3081
Canada,SEX_F,AGE_YTHADULT_YGE15,2010,7.237
Canada,SEX_F,AGE_YTHADULT_Y15-64,2010,7.2977
Canada,SEX_F,AGE_YTHADULT_Y15-24,2010,12.5084
Canada,SEX_F,AGE_YTHADULT_YGE25,2010,6.2159
Canada,SEX_T,AGE_YTHADULT_YGE15,2011,7.5111
Canada,SEX_T,AGE_YTHADULT_Y15-64,2011,7.5952
Canada,SEX_T,AGE_YTHADULT_Y15-24,2011,14.2678
Canada,SEX_T,AGE_YTHADULT_YGE25,2011,6.2745
Canada,SEX_M,AGE_YTHADULT_YGE15,2011,7.9625
Canada,SEX_M,AGE_YTHADULT_Y15-64,2011,8.0746
Canada,SEX_M,AGE_YTHADULT_Y15-24,2011,16.0981
Canada,SEX_M,AGE_YTHADULT_YGE25,2011,6.5344
Canada,SEX_F,AGE_YTHADULT_YGE15,2011,7.0092
Canada,SEX_F,AGE_YTHADULT_Y15-64,2011,7.0689
Canada,SEX_F,AGE_YTHADULT_Y15-24,2011,12.3767
Canada,SEX_F,AGE_YTHADULT_YGE25,2011,5.9816
Canada,SEX_T,AGE_YTHADULT_YGE15,2012,7.2918
Canada,SEX_T,AGE_YTHADULT_Y15-64,2012,7.3824
Canada,SEX_T,AGE_YTHADULT_Y15-24,2012,14.4392
Canada,SEX_T,AGE_YTHADULT_YGE25,2012,6.0143
Canada,SEX_M,AGE_YTHADULT_YGE15,2012,7.716
Canada,SEX_M,AGE_YTHADULT_Y15-64,2012,7.8343
Canada,SEX_M,AGE_YTHADULT_Y15-24,2012,16.0885
Canada,SEX_M,AGE_YTHADULT_YGE25,2012,6.2791
Canada,SEX_F,AGE_YTHADULT_YGE15,2012,6.8219
Canada,SEX_F,AGE_YTHADULT_Y15-64,2012,6.8879
Canada,SEX_F,AGE_YTHADULT_Y15-24,2012,12.7382
Canada,SEX_F,AGE_YTHADULT_YGE25,2012,5.7172
Canada,SEX_T,AGE_YTHADULT_YGE15,2013,7.0736
Canada,SEX_T,AGE_YTHADULT_Y15-64,2013,7.1714
Canada,SEX_T,AGE_YTHADULT_Y15-24,2013,13.7365
Canada,SEX_T,AGE_YTHADULT_YGE25,2013,5.8903
Canada,SEX_M,AGE_YTHADULT_YGE15,2013,7.5044
Canada,SEX_M,AGE_YTHADULT_Y15-64,2013,7.6227
Canada,SEX_M,AGE_YTHADULT_Y15-24,2013,15.1838
Canada,SEX_M,AGE_YTHADULT_YGE25,2013,6.1859
Canada,SEX_F,AGE_YTHADULT_YGE15,2013,6.5973
Canada,SEX_F,AGE_YTHADULT_Y15-64,2013,6.6791
Canada,SEX_F,AGE_YTHADULT_Y15-24,2013,12.2289
Canada,SEX_F,AGE_YTHADULT_YGE25,2013,5.56
Canada,SEX_T,AGE_YTHADULT_YGE15,2014,6.9141
Canada,SEX_T,AGE_YTHADULT_Y15-64,2014,7.0222
Canada,SEX_T,AGE_YTHADULT_Y15-24,2014,13.4754
Canada,SEX_T,AGE_YTHADULT_YGE25,2014,5.7543
Canada,SEX_M,AGE_YTHADULT_YGE15,2014,7.3848
Canada,SEX_M,AGE_YTHADULT_Y15-64,2014,7.5045
Canada,SEX_M,AGE_YTHADULT_Y15-24,2014,14.9821
Canada,SEX_M,AGE_YTHADULT_YGE25,2014,6.0981
Canada,SEX_F,AGE_YTHADULT_YGE15,2014,6.3904
Canada,SEX_F,AGE_YTHADULT_Y15-64,2014,6.4935
Canada,SEX_F,AGE_YTHADULT_Y15-24,2014,11.9209
Canada,SEX_F,AGE_YTHADULT_YGE25,2014,5.3667
Canada,SEX_T,AGE_YTHADULT_YGE15,2015,6.9065
Canada,SEX_T,AGE_YTHADULT_Y15-64,2015,6.9993
Canada,SEX_T,AGE_YTHADULT_Y15-24,2015,13.1924
Canada,SEX_T,AGE_YTHADULT_YGE25,2015,5.8172
Canada,SEX_M,AGE_YTHADULT_YGE15,2015,7.4607
Canada,SEX_M,AGE_YTHADULT_Y15-64,2015,7.5834
Canada,SEX_M,AGE_YTHADULT_Y15-24,2015,15.0418
Canada,SEX_M,AGE_YTHADULT_YGE25,2015,6.1979999999999995
Canada,SEX_F,AGE_YTHADULT_YGE15,2015,6.2859
Canada,SEX_F,AGE_YTHADULT_Y15-64,2015,6.3547
Canada,SEX_F,AGE_YTHADULT_Y15-24,2015,11.2627
Canada,SEX_F,AGE_YTHADULT_YGE25,2015,5.3857
Canada,SEX_T,AGE_YTHADULT_YGE15,2016,6.9989
Canada,SEX_T,AGE_YTHADULT_Y15-64,2016,7.0989
Canada,SEX_T,AGE_YTHADULT_Y15-24,2016,13.1032
Canada,SEX_T,AGE_YTHADULT_YGE25,2016,5.9737
Canada,SEX_M,AGE_YTHADULT_YGE15,2016,7.6803
Canada,SEX_M,AGE_YTHADULT_Y15-64,2016,7.7877
Canada,SEX_M,AGE_YTHADULT_Y15-24,2016,14.8182
Canada,SEX_M,AGE_YTHADULT_YGE25,2016,6.525
Canada,SEX_F,AGE_YTHADULT_YGE15,2016,6.2401
Canada,SEX_F,AGE_YTHADULT_Y15-64,2016,6.3417
Canada,SEX_F,AGE_YTHADULT_Y15-24,2016,11.3151
Canada,SEX_F,AGE_YTHADULT_YGE25,2016,5.3531
Canada,SEX_T,AGE_YTHADULT_YGE15,2017,6.3397
Canada,SEX_T,AGE_YTHADULT_Y15-64,2017,6.3939
Canada,SEX_T,AGE_YTHADULT_Y15-24,2017,11.6245
Canada,SEX_T,AGE_YTHADULT_YGE25,2017,5.4689
Canada,SEX_M,AGE_YTHADULT_YGE15,2017,6.7814
Canada,SEX_M,AGE_YTHADULT_Y15-64,2017,6.8527
Canada,SEX_M,AGE_YTHADULT_Y15-24,2017,13.2536
Canada,SEX_M,AGE_YTHADULT_YGE25,2017,5.7455
Canada,SEX_F,AGE_YTHADULT_YGE15,2017,5.8502
Canada,SEX_F,AGE_YTHADULT_Y15-64,2017,5.8928
Canada,SEX_F,AGE_YTHADULT_Y15-24,2017,9.9109
Canada,SEX_F,AGE_YTHADULT_YGE25,2017,5.1596
Canada,SEX_T,AGE_YTHADULT_YGE15,2018,5.8308
Canada,SEX_T,AGE_YTHADULT_Y15-64,2018,5.903
Canada,SEX_T,AGE_YTHADULT_Y15-24,2018,11.1066
Canada,SEX_T,AGE_YTHADULT_YGE25,2018,4.9782
Canada,SEX_M,AGE_YTHADULT_YGE15,2018,6.1370000000000005
Canada,SEX_M,AGE_YTHADULT_Y15-64,2018,6.2144
Canada,SEX_M,AGE_YTHADULT_Y15-24,2018,12.5104
Canada,SEX_M,AGE_YTHADULT_YGE25,2018,5.1314
Canada,SEX_F,AGE_YTHADULT_YGE15,2018,5.4928
Canada,SEX_F,AGE_YTHADULT_Y15-64,2018,5.5638
Canada,SEX_F,AGE_YTHADULT_Y15-24,2018,9.622
Canada,SEX_F,AGE_YTHADULT_YGE25,2018,4.808
Canada,SEX_T,AGE_YTHADULT_YGE15,2019,5.6626
Canada,SEX_T,AGE_YTHADULT_Y15-64,2019,5.7444
Canada,SEX_T,AGE_YTHADULT_Y15-24,2019,11.0182
Canada,SEX_T,AGE_YTHADULT_YGE25,2019,4.7906
Canada,SEX_M,AGE_YTHADULT_YGE15,2019,6.031000000000001
Canada,SEX_M,AGE_YTHADULT_Y15-64,2019,6.1423
Canada,SEX_M,AGE_YTHADULT_Y15-24,2019,12.3106
Canada,SEX_M,AGE_YTHADULT_YGE25,2019,5.0433
Canada,SEX_F,AGE_YTHADULT_YGE15,2019,5.2536
Canada,SEX_F,AGE_YTHADULT_Y15-64,2019,5.3095
Canada,SEX_F,AGE_YTHADULT_Y15-24,2019,9.6695
Canada,SEX_F,AGE_YTHADULT_YGE25,2019,4.5072
Cocos (Keeling) Islands,,,0,
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2000,2.6661
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2000,2.7135
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2000,4.9993
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2000,2.2802
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2000,2.2981
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2000,2.3518
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2000,5.7978
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2000,1.7577
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2000,3.1305
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2000,3.1673
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2000,4.1139
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2000,2.9539999999999997
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2001,2.4898
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2001,2.5236
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2001,5.6254
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2001,1.9799
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2001,1.7027
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2001,1.7519
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2001,5.7524
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2001,1.0939
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2001,3.458
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2001,3.4669
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2001,5.4905
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2001,3.096
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2002,2.9237
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2002,2.9945
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2002,5.5856
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2002,2.4792
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2002,2.7812
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2002,2.8561
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2002,7.145
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2002,2.1017
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2002,3.0964
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2002,3.1615
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2002,3.9252
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2002,2.9464
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2003,4.1158
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2003,4.2085
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2003,8.4975
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2003,3.3839
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2003,3.8092
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2003,3.9033
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2003,8.2867
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2003,3.1127
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2003,4.487
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2003,4.5745
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2003,8.7215
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2003,3.7196
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2004,4.3157
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2004,4.4072
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2004,7.7089
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2004,3.7626
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2004,3.9439
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2004,4.0369
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2004,8.0361
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2004,3.3209
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2004,4.7641
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2004,4.85
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2004,7.3607
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2004,4.3065
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2005,4.4367
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2005,4.5208
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2005,8.7615
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2005,3.7436
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2005,3.8863
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2005,3.9693
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2005,8.4584
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2005,3.1978
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2005,5.0916
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2005,5.1728
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2005,9.083
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2005,4.4051
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2006,3.9999
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2006,4.0735
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2006,7.702999999999999
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2006,3.3786
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2006,3.4029
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2006,3.4741
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2006,7.9226
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2006,2.6822
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2006,4.7095
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2006,4.7814
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2006,7.4652
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2006,4.2194
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2007,3.6519
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2007,3.7226
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2007,7.1288
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2007,3.0827
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2007,2.9295
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2007,2.9961
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2007,6.8952
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2007,2.2993
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2007,4.5137
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2007,4.5824
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2007,7.3924
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2007,4.0259
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2008,3.3497
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2008,3.4161
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2008,7.0187
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2008,2.7571
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2008,2.8208
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2008,2.8893
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2008,6.6668
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2008,2.2285
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2008,3.9666
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2008,4.0263
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2008,7.3949
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2008,3.3823
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2009,4.1161
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2009,4.2165
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2009,8.4837
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2009,3.4131
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2009,3.7689999999999997
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2009,3.8742
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2009,7.9784
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2009,3.1447
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2009,4.5202
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2009,4.6114
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2009,8.9912
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2009,3.7331
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2010,4.8029
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2010,4.9186
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2010,8.2209
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2010,4.2351
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2010,4.4779
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2010,4.5932
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2010,7.7866
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2010,3.9611
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2010,5.1877
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2010,5.3009
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2010,8.6804
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2010,4.5657
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2011,4.4022
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2011,4.5108
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2011,7.6996
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2011,3.8597
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2011,4.0704
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2011,4.1942
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2011,7.5145
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2011,3.5371
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2011,4.7938
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2011,4.8802
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2011,7.8952
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2011,4.2475
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2012,4.4846
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2012,4.6014
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2012,8.3296
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2012,3.8692
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2012,4.2764
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2012,4.4032
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2012,8.6307
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2012,3.6103
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2012,4.729
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2012,4.8316
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2012,8.0043
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2012,4.1773
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2013,4.7467
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2013,4.8799
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2013,8.7454
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2013,4.1108
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2013,4.6001
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2013,4.747
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2013,8.716000000000001
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2013,3.9763
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2013,4.9178
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2013,5.0336
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2013,8.7767
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2013,4.2697
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2014,4.8259
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2014,4.9745
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2014,8.5995
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2014,4.2406
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2014,4.6874
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2014,4.8485
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2014,8.6352
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2014,4.1047
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2014,4.9857
Switzerland,SEX_F,AGE_YTHADULT_Y15-64,2014,5.1185
Switzerland,SEX_F,AGE_YTHADULT_Y15-24,2014,8.5618
Switzerland,SEX_F,AGE_YTHADULT_YGE25,2014,4.3997
Switzerland,SEX_T,AGE_YTHADULT_YGE15,2015,4.8007
Switzerland,SEX_T,AGE_YTHADULT_Y15-64,2015,4.92
Switzerland,SEX_T,AGE_YTHADULT_Y15-24,2015,8.8174
Switzerland,SEX_T,AGE_YTHADULT_YGE25,2015,4.1947
Switzerland,SEX_M,AGE_YTHADULT_YGE15,2015,4.7036
Switzerland,SEX_M,AGE_YTHADULT_Y15-64,2015,4.8398
Switzerland,SEX_M,AGE_YTHADULT_Y15-24,2015,9.2315
Switzerland,SEX_M,AGE_YTHADULT_YGE25,2015,4.0652
Switzerland,SEX_F,AGE_YTHADULT_YGE15,2015,4.9125
